Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
205,Davangere,Davangere,Rice,Broken Rice,FAQ,1800,2500,2160,05 May 2025
206,Davangere,Davangere,Rice,Medium,FAQ,3000,4110,3560,18 Feb 2025
207,Davangere,Davangere,Rice,Medium,FAQ,3500,4050,3720,04 Jan 2025
208,Davangere,Davangere,Rice,Medium,FAQ,2900,5100,4000,19 Sep 2024
209,Davangere,Davangere,Rice,Medium,FAQ,2900,6425,4663,25 Nov 2024
210,Davangere,Davangere,Rice,Medium,FAQ,3600,6000,4800,18 May 2018
211,Davangere,Davangere,Rice,Medium,Local,2400,3700,3280,23 Jul 2025
212,Davangere,Davangere,Rice,Medium,FAQ,3200,3400,3300,09 Oct 2015
213,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,23 Dec 2015
214,Davangere,Davangere,Rice,Medium,FAQ,2800,3850,3320,23 Apr 2025
215,Davangere,Davangere,Rice,Broken Rice,FAQ,2520,2520,2520,03 Jan 2025
216,Davangere,Davangere,Rice,Medium,FAQ,3100,3100,3100,23 Oct 2024
217,Davangere,Davangere,Rice,Broken Rice,FAQ,2280,2300,2292,26 Jun 2025
218,Davangere,Davangere,Rice,Broken Rice,FAQ,2800,2800,2800,28 Mar 2025
219,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,18 Oct 2019
220,Davangere,Davangere,Rice,Broken Rice,FAQ,1780,1780,1780,24 Jun 2025
221,Davangere,Davangere,Rice,Medium,Local,2400,3500,3130,02 Aug 2025
222,Davangere,Davangere,Rice,Medium,FAQ,3000,3000,3000,11 Apr 2025
223,Davangere,Davangere,Rice,Medium,FAQ,2425,3550,2930,07 May 2025
224,Davangere,Davangere,Rice,Medium,Local,2400,3550,2990,21 Jul 2025
225,Davangere,Davangere,Rice,Medium,FAQ,3000,3000,3000,25 Mar 2025
226,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,22 Nov 2019
227,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,13 Dec 2019
228,Davangere,Davangere,Rice,Medium,FAQ,5336,6000,5668,13 Dec 2024
229,Davangere,Davangere,Rice,Medium,FAQ,4250,5130,4690,18 Oct 2024
230,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,11 Sep 2015
231,Davangere,Davangere,Rice,Basumathi,FAQ,12000,13000,12500,16 Jun 2017
232,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,25 Oct 2019
233,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,07 Feb 2020
234,Davangere,Davangere,Rice,Broken Rice,FAQ,2750,2750,2750,21 Sep 2024
235,Davangere,Davangere,Rice,Medium,FAQ,3000,4200,3310,29 Mar 2025
236,Davangere,Davangere,Rice,Broken Rice,FAQ,2198,2260,2215,02 Jun 2025
237,Davangere,Davangere,Rice,Medium,FAQ,2600,3600,3100,15 Jul 2024
238,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,04 Sep 2015
239,Davangere,Davangere,Rice,Medium,FAQ,2900,4500,3700,19 Aug 2024
240,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,01 Oct 2015
241,Davangere,Davangere,Rice,Medium,FAQ,3893,3893,3893,02 Dec 2024
242,Davangere,Davangere,Rice,Broken Rice,Local,2200,2200,2200,14 Jul 2025
243,Davangere,Davangere,Rice,Medium,FAQ,2900,5500,4200,08 Sep 2017
244,Davangere,Davangere,Rice,Medium,FAQ,2900,4250,3575,28 Oct 2024
245,Davangere,Davangere,Rice,Medium,FAQ,2500,5153,3827,16 Jul 2024
246,Davangere,Davangere,Rice,Broken Rice,FAQ,2410,2410,2410,28 Jan 2025
247,Davangere,Davangere,Rice,Medium,FAQ,3400,3600,3500,07 Oct 2016
248,Davangere,Davangere,Rice,Medium,Local,2400,3500,2980,01 Jul 2025
249,Davangere,Davangere,Rice,Medium,FAQ,3700,3800,3750,31 Mar 2017
250,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,08 Jan 2016
251,Davangere,Davangere,Rice,Medium,FAQ,3400,3600,3500,30 Dec 2016
252,Davangere,Davangere,Rice,Medium,Local,2800,6982,3310,05 Aug 2025
253,Davangere,Davangere,Rice,Medium,FAQ,3600,6000,4800,04 May 2018
254,Davangere,Davangere,Rice,Medium,Ref grade-1,3000,7020,4560,01 Feb 2025
255,Davangere,Davangere,Rice,Medium,FAQ,3000,3010,3004,07 Feb 2025
256,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,07 Dec 2018
257,Davangere,Davangere,Rice,Broken Rice,FAQ,1900,2500,2330,21 Apr 2025
258,Davangere,Davangere,Rice,Medium,FAQ,2800,4900,3850,30 Sep 2024
259,Davangere,Davangere,Rice,Medium,FAQ,3000,6100,4550,09 Aug 2019
260,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,10 May 2019
261,Davangere,Davangere,Rice,Medium,FAQ,3000,3000,3000,06 Jan 2025
262,Davangere,Davangere,Rice,Medium,Local,2400,2950,2863,06 Aug 2025
263,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,22 Mar 2019
264,Davangere,Davangere,Rice,Medium,FAQ,300,4125,3690,13 Mar 2025
265,Davangere,Davangere,Rice,Medium,FAQ,3000,3020,3005,21 Feb 2025
266,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,14 Dec 2018
267,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,05 Aug 2016
268,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,10 Apr 2020
269,Davangere,Davangere,Rice,Medium,FAQ,2700,6000,4350,05 Oct 2018
270,Davangere,Davangere,Rice,Medium,FAQ,3000,6231,4590,24 Mar 2025
271,Davangere,Davangere,Rice,Medium,FAQ,2026,6230,4470,10 Oct 2024
272,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,12 May 2017
273,Davangere,Davangere,Rice,Broken Rice,FAQ,2510,2510,2510,04 Oct 2024
274,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,05 Aug 2024
275,Davangere,Davangere,Rice,Broken Rice,FAQ,2100,3370,2735,25 Nov 2024
276,Davangere,Davangere,Rice,Basumathi,FAQ,14000,15000,14500,18 Aug 2017
277,Davangere,Davangere,Rice,Medium,FAQ,2900,6050,5020,03 Aug 2024
278,Davangere,Davangere,Rice,Broken Rice,FAQ,2550,2550,2550,04 Dec 2024
279,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,30 Aug 2019
280,Davangere,Davangere,Rice,Medium,FAQ,2600,3300,2950,24 Jun 2024
281,Davangere,Davangere,Rice,Medium,FAQ,2900,6988,4944,15 Nov 2024
282,Davangere,Davangere,Rice,Broken Rice,FAQ,2130,2500,2315,14 Oct 2024
283,Davangere,Davangere,Rice,Medium,FAQ,2400,3650,3130,09 Jun 2025
284,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,27 Jan 2017
285,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,03 May 2025
286,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,13 May 2016
287,Davangere,Davangere,Rice,Medium,Local,2400,3500,2930,03 Jul 2025
288,Davangere,Davangere,Rice,Medium,FAQ,2410,4170,3829,02 May 2025
289,Davangere,Davangere,Rice,Medium,FAQ,2900,4200,3550,19 Dec 2024
290,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,17 Apr 2020
291,Davangere,Davangere,Rice,Medium,FAQ,3000,6000,4500,06 Sep 2019
292,Davangere,Davangere,Rice,Broken Rice,FAQ,2200,2200,2200,05 Jul 2024
293,Davangere,Davangere,Rice,Medium,FAQ,3000,4500,3860,20 Mar 2025
294,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,30 Oct 2015
295,Davangere,Davangere,Rice,Medium,FAQ,3000,7040,4560,19 Mar 2025
296,Davangere,Davangere,Rice,Medium,FAQ,3700,3800,3750,19 May 2017
297,Davangere,Davangere,Rice,Broken Rice,FAQ,2450,2450,2450,16 Jul 2024
298,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,12 Sep 2024
299,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,12 Aug 2016
300,Davangere,Davangere,Rice,Broken Rice,FAQ,2130,2500,2315,19 Oct 2024
301,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,29 Apr 2016
302,Davangere,Davangere,Rice,Medium,FAQ,2800,3950,3350,22 Apr 2025
303,Davangere,Davangere,Rice,Medium,FAQ,3000,6295,4230,10 Feb 2025
304,Davangere,Davangere,Rice,Medium,FAQ,3000,4000,3560,14 Feb 2025
305,Davangere,Davangere,Rice,Medium,FAQ,3000,3850,3410,15 Feb 2025
306,Davangere,Davangere,Rice,Medium,FAQ,2900,6050,5450,08 Aug 2024
307,Davangere,Davangere,Rice,Medium,FAQ,3000,3800,3400,07 Jan 2025
308,Davangere,Davangere,Rice,Broken Rice,FAQ,2250,2250,2250,29 Apr 2025
309,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,15 Jul 2016
310,Davangere,Davangere,Rice,Broken Rice,FAQ,2450,2450,2450,11 Jul 2024
311,Davangere,Davangere,Rice,Medium,FAQ,2900,5800,4350,21 Dec 2018
312,Davangere,Davangere,Rice,Broken Rice,FAQ,2455,2455,2455,20 Jan 2025
313,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,18 Sep 2024
314,Davangere,Davangere,Rice,Broken Rice,FAQ,2200,2500,2390,11 Apr 2025
315,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,02 Sep 2024
316,Davangere,Davangere,Rice,Medium,Local,2400,3200,2930,28 Jul 2025
317,Davangere,Davangere,Rice,Medium,FAQ,2900,6200,4550,02 Aug 2024
318,Davangere,Davangere,Rice,Medium,FAQ,2425,2800,2630,13 May 2025
319,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,06 Nov 2015
320,Davangere,Davangere,Rice,Medium,FAQ,3000,4000,3500,17 Jan 2025
321,Davangere,Davangere,Rice,Medium,FAQ,2700,5500,4100,10 Aug 2018
322,Davangere,Davangere,Rice,Broken Rice,FAQ,2380,2420,2410,27 Jan 2025
323,Davangere,Davangere,Rice,Medium,FAQ,2750,6990,4870,19 Nov 2024
324,Davangere,Davangere,Rice,Medium,FAQ,2800,3550,3130,27 May 2025
325,Davangere,Davangere,Rice,Medium,FAQ,3600,5600,4600,14 Jul 2017
326,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,15 Nov 2024
327,Davangere,Davangere,Rice,Broken Rice,FAQ,2200,2200,2200,08 Jul 2024
328,Davangere,Davangere,Rice,Broken Rice,Local,2280,2300,2292,16 Jul 2025
329,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,12 Jul 2019
330,Davangere,Davangere,Rice,Medium,Local,2400,2940,2830,22 Jul 2025
331,Davangere,Davangere,Rice,Medium,FAQ,2700,2700,2700,22 Jul 2024
332,Davangere,Davangere,Rice,Medium,FAQ,2900,5750,4325,07 Aug 2024
333,Davangere,Davangere,Rice,Medium,FAQ,2700,6000,4350,15 Jun 2018
334,Davangere,Davangere,Rice,Broken Rice,FAQ,2300,2300,2300,20 Feb 2025
335,Davangere,Davangere,Rice,Medium,Local,2400,5400,3190,01 Aug 2025
336,Davangere,Davangere,Rice,Broken Rice,Local,2292,2292,2292,23 Jul 2025
337,Davangere,Davangere,Rice,Basumathi,FAQ,11000,12000,11500,04 Sep 2015
338,Davangere,Davangere,Rice,Medium,FAQ,3000,6100,4550,12 Apr 2019
339,Davangere,Davangere,Rice,Broken Rice,FAQ,2260,2260,2260,24 Jul 2024
340,Davangere,Davangere,Rice,Medium,FAQ,2800,5500,4150,20 Jul 2018
341,Davangere,Davangere,Rice,Medium,FAQ,3000,5200,4100,24 Oct 2024
342,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,23 Sep 2016
343,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,09 Sep 2024
344,Davangere,Davangere,Rice,Broken Rice,FAQ,1750,1750,1750,13 Jun 2025
345,Davangere,Davangere,Rice,Broken Rice,FAQ,2250,2250,2250,20 May 2025
346,Davangere,Davangere,Rice,Broken Rice,FAQ,2000,2000,2000,27 Aug 2024
347,Davangere,Davangere,Rice,Medium,FAQ,3000,3800,3450,27 Feb 2025
348,Davangere,Davangere,Rice,Broken Rice,FAQ,2150,2550,2350,11 Nov 2024
349,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,18 Nov 2016
350,Davangere,Davangere,Rice,Medium,FAQ,2800,5020,4100,25 Jul 2024
351,Davangere,Davangere,Rice,Medium,FAQ,2900,4200,3550,26 Nov 2024
352,Davangere,Davangere,Rice,Medium,FAQ,2600,2600,2600,01 Jul 2024
353,Davangere,Davangere,Rice,Medium,FAQ,2900,3250,3075,30 Oct 2024
354,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,19 Jan 2018
355,Davangere,Davangere,Rice,Broken Rice,FAQ,2360,2400,2375,22 Apr 2025
356,Davangere,Davangere,Rice,Medium,FAQ,2600,3300,3000,21 Jun 2024
357,Davangere,Davangere,Rice,Basumathi,FAQ,11000,12000,11500,27 Nov 2015
358,Davangere,Davangere,Rice,Basumathi,FAQ,18000,20000,19000,15 Jul 2016
359,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,22 Feb 2019
360,Davangere,Davangere,Rice,Medium,FAQ,2900,5708,4510,30 Aug 2024
361,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,14 Oct 2016
362,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,30 Oct 2019
363,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,01 Jan 2016
364,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,13 Nov 2015
365,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,12 Aug 2024
366,Davangere,Davangere,Rice,Broken Rice,FAQ,2250,2250,2250,23 Jun 2025
367,Davangere,Davangere,Rice,Medium,FAQ,1930,2560,2245,18 Aug 2017
368,Davangere,Davangere,Rice,Medium,FAQ,3650,3650,3650,18 Jun 2025
369,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,03 Mar 2017
370,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,29 Mar 2019
371,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2800,2630,02 Jul 2024
372,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,14 Jan 2016
373,Davangere,Davangere,Rice,Medium,Local,2200,3600,3030,04 Jul 2025
374,Davangere,Davangere,Rice,Basumathi,FAQ,14000,15000,14500,10 Mar 2017
375,Davangere,Davangere,Rice,Broken Rice,FAQ,1900,2305,2219,23 Apr 2025
376,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,25 Jan 2019
377,Davangere,Davangere,Rice,Broken Rice,Local,2300,2300,2300,01 Aug 2025
378,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,24 Apr 2020
379,Davangere,Davangere,Rice,Basumathi,FAQ,15000,16000,15500,24 Mar 2017
380,Davangere,Davangere,Rice,Medium,Local,2400,3500,3010,18 Jul 2025
381,Davangere,Davangere,Rice,Medium,FAQ,2900,6995,4950,04 Nov 2024
382,Davangere,Davangere,Rice,Medium,Local,2400,3450,2990,17 Jul 2025
383,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,25 Jun 2024
384,Davangere,Davangere,Rice,Broken Rice,FAQ,2680,2680,2680,17 Sep 2024
385,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,01 Jul 2024
386,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,30 Oct 2024
387,Davangere,Davangere,Rice,Broken Rice,FAQ,2450,2450,2450,13 Nov 2024
388,Davangere,Davangere,Rice,Medium,FAQ,2400,3010,2790,25 Apr 2025
389,Davangere,Davangere,Rice,Medium,FAQ,3400,3600,3500,19 Aug 2016
390,Davangere,Davangere,Rice,Medium,FAQ,3000,3650,3410,11 Feb 2025
391,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,31 Oct 2019
392,Davangere,Davangere,Rice,Medium,Local,2400,3700,3190,25 Jul 2025
393,Davangere,Davangere,Rice,Medium,FAQ,2600,3275,2937,25 Jun 2024
394,Davangere,Davangere,Rice,Medium,FAQ,3600,5000,4300,25 Jan 2018
395,Davangere,Davangere,Rice,Medium,FAQ,2700,5000,3850,24 Jul 2024
396,Davangere,Davangere,Rice,Broken Rice,FAQ,2300,2300,2300,11 Feb 2025
397,Davangere,Davangere,Rice,Medium,FAQ,2900,5500,4200,13 Oct 2017
398,Davangere,Davangere,Rice,Medium,FAQ,2900,5505,4203,16 Dec 2024
399,Davangere,Davangere,Rice,Medium,FAQ,2700,3500,3100,18 Jul 2024
400,Davangere,Davangere,Rice,Broken Rice,FAQ,2000,2600,2410,16 Jun 2025
401,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,05 Jan 2018
402,Davangere,Davangere,Rice,Broken Rice,FAQ,2130,2130,2130,30 Dec 2024
403,Davangere,Davangere,Rice,Broken Rice,FAQ,2000,2000,2000,25 Jul 2024
404,Davangere,Davangere,Rice,Basumathi,FAQ,17000,18000,17500,19 Aug 2016
405,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,31 Dec 2024
406,Davangere,Davangere,Rice,Medium,FAQ,2410,5550,3620,12 May 2025
407,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,12 Nov 2024
408,Davangere,Davangere,Rice,Medium,FAQ,2425,3800,3720,17 May 2025
409,Davangere,Davangere,Rice,Medium,FAQ,3850,6449,5030,20 Jan 2025
410,Davangere,Davangere,Rice,Medium,FAQ,2900,5050,3975,26 Sep 2024
411,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,16 Sep 2016
412,Davangere,Davangere,Rice,Broken Rice,FAQ,2420,2420,2420,06 Feb 2025
413,Davangere,Davangere,Rice,Medium,FAQ,3000,4125,3630,12 Mar 2025
414,Davangere,Davangere,Rice,Medium,FAQ,2900,5100,4000,17 Sep 2024
415,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,09 Jun 2017
416,Davangere,Davangere,Rice,Medium,FAQ,4400,4500,4450,04 Oct 2024
417,Davangere,Davangere,Rice,Medium,FAQ,4250,6056,5153,03 Oct 2024
418,Davangere,Davangere,Rice,Medium,FAQ,2700,6000,4350,08 Mar 2019
419,Davangere,Davangere,Rice,Medium,FAQ,4156,4156,4156,28 Jan 2025
